geoid,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/1/20,10/2/20,10/3/20,10/4/20,10/5/20
U45079,18.68547671,12.71213373,14.20118343,11.08893324,9.413536666,14.25855513,22.38817904,9.749756256,6.500788221,13.25600663,13.45148219,13.18391562,17.49658817,37.2366487,35.75969485,31.06494515,25.23830787,30.71127308,31.84649987,34.09683501,21.88053229,24.78692776,25.79620994,42.0866986,42.8711416,20.39650812,26.20386608,33.87892519,40.36627079,29.81578107,29.17821638,11.16445238,12.98553736,10.76525591,0,3.445305771,1.722385849,1.669560572,3.332389156,5.089749245,14.65129908,13.88937116,27.20301954,13.60868234,14.26915188,14.81536353,9.519095305,13.46205623,9.955598033,13.24954573,1.830797679,5.619977145,9.477954278,9.502812833,3.671476301,8.786110916,15.72354514,10.82465857,9.622231203,7.876031268,13.09371829,4.839880616,8.924189014,8.931229533,5.951229673,3.041223788,4.729250414,14.46456984,12.55670135,10.37703217,1.783548548,3.496686889,8.519629226,5.644296438,1.828922582,1.866333215,13.07873398,15.118015,11.23932264,9.749249308,12.54521505,10.36634669,17.54214989,21.46048345,22.65518804,12.29457809,4.124221553,6.316055413,8.289983627,17.94902477,16.04975424,15.78310506,8.771775934,16.25869388,11.37246726,12.99617541,11.69089279,14.33926706,8.186488201,6.07915054,8.288265888,10.40236342,10.78492699,10.69541594,10.63015563,6.436248954,4.3418796,6.496740802,6.645695804,6.562971714,8.549931601,12.53997116,8.329862557,12.58125393,12.76161307,10.69450089,10.7434465,10.60287974,12.63796445,17.35734433,10.87784184,2.282062985,0,7.152393668,9.329663666,6.904011231,6.739301359,4.42468087,2.407028523,2.33535731,4.606808864,2.308669052,4.635853692,4.711869199,9.349070936,9.326618168,9.487666034,4.383657724,10.9136945,2.181453284,6.577360724,4.308023694,10.40604383,4.184187954,4.244392097,4.132914531,6.232212228,13.20364421,6.630566913,4.229045082,12.17656012,12.08848773,13.69246719,4.22832981,6.316720359,8.356313195,12.50729592,20.9938488,8.421939151,4.139843928,12.53735086,14.45504481,10.29060673,8.421407217,4.19322375,4.242951397,10.94714717,11.43667513,16.00219459,11.72772904,14.13893864,18.6728287,7.395720343,6.703910615,2.319593607,4.647488033,6.955876556,2.310749607,2.365520178,4.846370069,2.332851211,4.530421782,4.604157554,0,4.649000465,4.773497542,7.070469008,9.471042288,2.275519956,2.239691818,8.98512961,2.246332862,0,2.423008892,4.533091568,2.344226171,2.34367676,4.744845911,0,2.496317931,2.463114855,4.808385825,4.425072461,4.305148958,4.278990158,4.210880916,4.228061645,0,2.006460804,5.523742888,5.301289981,8.823944656,5.529444291,12.75068763,8.236825198,3.685820648,11.4700822,7.6287834,7.429006556,9.318969695,3.841573509,4.112687641,7.426248074,5.48977986,5.452959139,8.368340893,10.2312257,12.71317266,9.816111511,13.16569021,14.38779915,12.18726605,15.70379159,3.882213638,2.020079591,2.075420792,2.058841696,8.231977115,2.020446923,8.061753028,6.126324818,6.324577307,14.51258448,5.47465236,3.736362278,1.924631433,5.374032674,10.7880684,5.419368824,1.876876877,5.603182608,3.657912064,3.405414609,5.230125523,5.461894185,5.568032072,7.387297542,18.30831197,13.09929264,12.66372386,10.69499652,14.82469795,5.726283642,11.74260216,17.65136042,27.64027439,17.39130435,16.94258883,12.09540858,7.599169158,4.944742503,0,3.829070302,1.853052905,3.828557208,8.663409225,0,1.871047412,3.327288759
U45081,1.557123059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90668675,1.984323842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46536369,0,0,0
U45083,29.58533813,39.72541791,45.75936884,49.10813294,43.92983777,28.51711027,27.18564598,27.62430939,34.12913816,29.82601491,21.85865855,24.71984179,22.74556461,35.27682509,29.79974571,34.94806329,38.82816595,22.52160026,29.85609363,24.06835413,23.86967159,45.76048201,39.68647683,24.04954206,4.082965866,20.39650812,34.2665941,23.29176107,31.86810852,21.29698648,27.09405806,3.189843538,1.62319217,3.075787402,3.323694619,5.167958656,0,0,3.332389156,3.393166163,0,0,1.700188721,3.402170585,1.783643985,11.11152265,22.84582873,21.15465979,29.8667941,26.49909146,23.80036982,16.85993144,18.95590856,9.502812833,1.83573815,1.757222183,3.494121141,3.608219524,0,0,4.910144358,3.226587078,1.487364836,4.465614766,7.439037091,3.041223788,12.61133444,1.607174427,1.569587669,1.729505361,3.567097096,3.496686889,3.40785169,1.881432146,7.315690327,7.465332861,5.605171705,9.448759378,7.492881762,13.64894903,12.54521505,6.219808015,3.898255531,3.901906081,9.439661683,10.24548174,12.37266466,4.210703609,4.144991814,3.988672171,12.03731568,12.27574838,3.508710374,10.83912926,9.477056047,5.569789462,7.79392853,8.193866891,6.139866151,14.18468459,6.216199416,8.321890734,4.313970794,17.11266551,14.88221788,10.72708159,8.683759199,15.15906187,11.07615967,6.562971714,8.549931601,10.44997597,14.57725948,14.67812959,12.76161307,8.55560071,8.594757198,6.361727845,6.318982223,6.509004122,8.702273469,2.282062985,11.41578575,2.384131223,2.332415916,2.301337077,0,0,0,0,0,0,4.635853692,2.355934599,4.674535468,0,0,0,0,0,0,4.308023694,2.081208766,4.184187954,6.366588145,6.199371797,4.154808152,8.802429471,2.210188971,4.229045082,2.029426687,6.044243865,3.912133482,0,8.422293812,6.267234896,0,0,4.210969576,2.069921964,0,4.130012803,2.058121347,2.105351804,0,2.121475698,2.189429435,0,0,0,4.712979546,2.334103588,7.395720343,0,4.639187214,2.323744016,2.318625519,9.242998429,4.731040356,2.423185034,2.332851211,0,0,2.369892881,0,7.160246312,4.713646005,4.735521144,2.275519956,0,4.492564805,0,0,16.96106225,27.19854941,23.44226171,18.74941408,16.60696069,28.73563218,24.96317931,14.77868913,21.63773621,15.48775361,32.28861719,25.67394095,12.63264275,21.14030823,16.49960813,20.06460804,14.72998104,10.60257996,8.823944656,7.372592388,12.75068763,9.884190238,7.371641296,5.735041101,15.2575668,7.429006556,3.727587878,7.683147017,4.112687641,12.99593413,10.97955972,5.452959139,5.021004536,3.410408567,3.632335047,6.544074341,8.228556382,11.19051045,15.66934206,12.21406013,17.46996137,18.18071632,8.301683166,20.58841696,24.69593135,16.16357538,20.15438257,12.25264964,4.216384872,4.14645271,9.124420599,0,0,1.791344225,3.596022799,1.806456275,0,0,1.828956032,8.513536523,1.743375174,0,0,1.846824385,3.661662395,0,5.427310225,7.129997683,0,0,3.91420072,2.521622917,0,0,0,4.838163433,0,4.944742503,4.978468125,5.743605453,5.559158714,3.828557208,5.198045535,1.737287399,5.613142237,4.990933138
U45085,3.114246119,6.356066866,7.889546351,4.752399962,9.413536666,4.752851711,4.797466937,6.499837504,13.00157644,4.971002486,0,0,5.24897645,7.839294463,3.973299428,5.824677216,7.76563319,8.189672823,7.961624968,4.011392354,3.978278599,3.813373501,1.984323842,10.02064252,12.2488976,8.158603247,4.031364012,2.117432824,6.373621704,6.389095943,6.252474938,1.594921769,1.62319217,0,0,0,0,1.669560572,18.32814036,10.17949849,6.511688481,3.47234279,0,3.402170585,1.783643985,5.555761324,3.807638122,1.92315089,3.982239213,1.892792247,1.830797679,0,0,0,0,0,0,0,0,0,0,0,0,1.488538255,0,0,0,0,1.569587669,0,0,0,0,3.762864292,0,0,0,0,0,0,0,2.073269338,0,0,0,0,0,0,2.072495907,0,0,0,1.754355187,0,1.895411209,1.856596487,1.948482132,2.048466723,2.04662205,2.026383513,2.072066472,4.160945367,0,4.278166378,0,2.145416318,2.1709398,2.165580267,2.215231935,0,2.1374829,10.44997597,2.082465639,0,2.126935511,2.138900178,4.297378599,4.241151897,0,2.169668041,2.175568367,0,0,0,0,0,0,0,0,0,0,0,0,2.355934599,0,0,0,0,0,2.181453284,0,0,0,0,0,2.066457266,2.077404076,0,6.630566913,0,2.029426687,0,0,4.22832981,0,4.178156597,0,0,6.316454364,0,0,0,0,2.105351804,0,0,0,0,0,0,0,0,0,0,0,9.294976065,0,2.310749607,0,0,2.332851211,0,0,0,2.324500232,0,0,2.367760572,0,0,0,0,0,0,0,0,0,2.372422956,0,0,0,0,0,0,2.139495079,8.421761833,2.114030823,4.124902034,4.012921608,1.841247629,1.76709666,0,0,1.821526804,3.294730079,0,0,0,3.714503278,1.863793939,0,2.056343821,0,0,0,0,1.705204283,0,0,0,3.197288699,0,1.744865733,3.882213638,6.060238773,4.150841583,2.058841696,6.173982836,0,0,0,0,0,3.64976824,0,1.924631433,0,0,3.612912549,3.753753754,1.867727536,0,0,0,0,0,0,0,0,0,0,1.853087243,5.726283642,5.87130108,5.043245833,2.512752218,7.453416149,2.420369833,0,0,2.472371251,0,0,3.706105809,1.914278604,1.732681845,3.474574799,1.871047412,1.663644379
U45087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83573815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.394636015,2.496317931,0,0,2.21253623,4.305148958,2.139495079,2.105440458,2.114030823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U45089,0,0,0,0,0,1.584283904,1.599155646,1.624959376,1.625197055,1.657000829,1.681435273,1.647989453,1.749658817,1.959823616,1.986649714,3.883118144,0,0,0,2.005696177,1.989139299,1.90668675,1.984323842,2.004128505,2.041482933,0,0,0,2.124540568,0,0,0,0,0,0,1.722652885,0,0,0,0,0,0,0,0,0,1.851920441,1.903819061,0,0,0,0,0,0,0,0,0,0,1.804109762,0,0,0,0,0,0,0,0,0,0,0,0,0,1.748343445,1.703925845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282062985,0,2.384131223,4.664831833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.200607368,2.210188971,2.114522541,0,0,0,0,2.105573453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.139495079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.924631433,0,0,0,0,0,0,0,0,0,0,0,0,1.87132752,0,1.782499421,1.853087243,1.908761214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U45091,15.57123059,22.24623403,11.04536489,12.67306657,15.68922778,11.08998733,19.18986775,16.24959376,11.37637939,4.971002486,11.77004691,9.887936717,13.99727053,19.59823616,9.93324857,17.47403165,15.53126638,16.37934565,13.93284369,20.05696177,11.9348358,11.4401205,7.937295367,8.016514019,10.20741467,6.118952435,4.031364012,4.234865649,6.373621704,6.389095943,8.336633251,1.594921769,3.246384339,1.537893701,0,0,0,6.678242287,4.998583735,3.393166163,1.62792212,3.47234279,1.700188721,5.103255877,7.134575939,3.703840883,7.615276244,1.92315089,1.991119607,1.892792247,0,0,0,3.801125133,16.52164335,14.05777747,3.494121141,5.412329286,3.848892481,9.845039085,4.910144358,4.839880616,7.436824179,5.954153022,4.463422255,10.64428326,11.03491763,11.25022099,7.847938347,8.647526807,10.70129129,10.49006067,20.44711014,22.57718575,23.77599356,14.93066572,16.81551512,26.45652626,20.60542485,21.44834848,10.45434587,14.51288537,11.69476659,13.65667128,16.99139103,14.34367444,20.62110777,18.94816624,18.65246316,13.9603526,16.04975424,5.261035021,12.28048631,14.45217234,11.37246726,12.99617541,13.63937493,12.29080034,8.186488201,10.13191757,12.43239883,14.56330878,8.627941589,14.97358232,12.75618675,8.581665272,13.0256388,8.662321069,8.860927739,13.12594343,10.6874145,12.53997116,20.82465639,10.48437828,14.88854858,23.52790195,15.0408251,14.84403164,18.95694667,19.52701237,15.22897857,4.56412597,4.566314299,7.152393668,11.66207958,4.602674154,4.492867573,8.84936174,7.22108557,11.67678655,11.51702216,9.234676209,9.271707385,11.779673,21.03540961,11.65827271,9.487666034,17.5346309,10.9136945,10.90726642,13.15472145,8.616047388,12.4872526,18.82884579,10.61098024,12.39874359,8.309616303,6.601822103,8.840755885,4.229045082,0,0,3.912133482,6.342494715,8.422293812,12.53446979,10.4227466,6.298154641,10.52742394,12.41953178,14.62690933,14.45504481,12.34872808,12.63211083,16.772895,8.485902794,15.32600604,6.862005078,6.858083394,7.036637426,9.425959091,4.668207175,7.395720343,6.703910615,6.958780822,9.294976065,4.637251038,2.310749607,2.365520178,9.692740138,4.665702421,2.265210891,2.302078777,2.369892881,0,2.386748771,0,2.367760572,0,0,2.246282403,4.492665723,4.700131604,9.69203557,0,2.344226171,2.34367676,4.744845911,0,0,0,4.808385825,2.21253623,0,0,0,0,0,0,0,1.76709666,0,0,1.821526804,0,1.842910324,3.823360734,0,1.857251639,0,0,0,0,0,3.635306093,1.673668179,0,0,0,0,3.197288699,0,1.744865733,0,8.080318365,4.150841583,4.117683391,4.115988558,8.081787691,2.015438257,4.084216545,6.324577307,0,1.82488412,1.868181139,1.924631433,0,3.596022799,1.806456275,3.753753754,1.867727536,1.828956032,3.405414609,1.743375174,3.64126279,3.712021381,0,0,1.87132752,0,3.564998841,3.706174487,0,1.95710036,0,0,0,0,0,5.066112772,4.944742503,2.489234063,0,0,0,5.198045535,8.686436997,5.613142237,6.654577518
U46003,1.557123059,0,0,0,0,0,0,1.624959376,0,1.657000829,0,1.647989453,0,0,1.986649714,1.941559072,0,2.047418206,1.990406242,2.005696177,1.989139299,1.90668675,1.984323842,2.004128505,0,0,2.015682006,0,0,0,0,0,0,0,0,0,0,0,1.666194578,1.696583082,0,0,0,0,0,0,0,0,0,0,0,0,1.895590856,0,1.83573815,1.757222183,1.747060571,1.804109762,1.924446241,0,0,0,1.487364836,1.488538255,1.487807418,1.520611894,1.576416805,1.607174427,1.569587669,0,1.783548548,0,1.703925845,1.881432146,1.828922582,3.73266643,1.868390568,0,0,0,0,2.073269338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U46005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.736171395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8143917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.663644379
U46007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.851920441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.488538255,1.487807418,1.520611894,1.576416805,0,3.139175339,3.459010723,0,1.748343445,1.703925845,1.881432146,1.828922582,3.73266643,0,0,0,0,0,0,1.949127765,1.950953041,0,0,0,2.105351804,0,0,2.00621928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U46009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.990406242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92315089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.487364836,0,0,3.041223788,1.576416805,1.607174427,1.569587669,3.459010723,1.783548548,1.748343445,1.703925845,1.881432146,1.828922582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U46011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.783548548,1.748343445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.026383513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1486893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.867727536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U46013,0,0,0,0,0,0,0,0,1.625197055,0,0,0,3.499317633,3.919647232,1.986649714,1.941559072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62792212,0,0,1.701085292,0,0,0,0,0,0,0,1.873325715,0,3.801125133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.072495907,1.994336086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.126935511,0,2.1486893,0,2.106327408,2.169668041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U46015,1.557123059,1.589016716,1.57790927,1.584133321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.082465639,4.193751311,2.126935511,2.138900178,2.1486893,4.241151897,2.106327408,0,0,0,0,0,0,2.301337077,2.246433786,2.212340435,2.407028523,2.33535731,2.303404432,2.308669052,2.317926846,2.355934599,2.337267734,2.331654542,2.371916509,2.191828862,2.182738901,2.181453284,0,0,0,0,0,0,0,0,0,0,2.029426687,2.014747955,0,0,0,0,2.08454932,2.09938488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.386748771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
