orig_subpl,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20
U3403576940,10,2,3,0,0,0,4,11,1,6,2,0,3,2,2,5,3,1,3,3,3,4,2,3,6,2,1,2,3,2,5,1,4,2,4,4,1,4,1,5,5,3,2,1,1,1,2,0,1,5,3,2,4,2,1,0,3,4,2,2,3,2,2,3,2,3,5,5,4,3,4,5,3,5,2,6,4,3,3,4,1,1,4,3,5,3,3,2,1,4,3,4,3,1,1,0,2,1,3,1,0,2,3,2,1,2,0,3,0,0,0,1,2,0,1,0,0,3,1,2,1,2,1,0,1,0,3,2,1,0,2,1,1,0,2,1,2,2,1,3,3,3,2,2,0,0,4,2,6,2,2,3,4,2,3,5,4,3,3,5,3,2,2,2,0,7,4,5,2,1,2,4,0,2,3,5,3,2,0,5,3,2,4,6,1,0,2,4,3,3,5,1,1,0,4,4,1,2,4,6,4,2,1,1,4,2,0,0,3,4,3,2,5,2,0,2,1,4,3,7,1,0,1,2,4,3,8,6,3,1,3,3,2,3,1,0,3,2,1,2,1,0,1,2,2,7,1,2,2,2,0,7,4,4,1,2,2,4,3,4,2,4,11,0,4,2,5,2,7,10,0,2,4
U3403577600,6,3,5,6,5,2,4,3,2,5,6,9,2,4,2,3,3,4,8,5,1,1,3,7,7,5,2,3,3,8,5,11,2,3,4,2,1,2,7,3,1,2,2,4,7,4,5,13,9,3,5,7,4,8,4,1,1,5,3,8,3,0,3,1,7,2,3,5,3,4,2,5,2,1,1,5,0,1,1,2,2,0,1,1,1,2,3,2,2,2,2,0,1,1,4,1,1,0,0,0,0,0,0,2,1,1,2,0,3,1,0,3,3,0,4,4,0,0,1,0,0,2,4,1,2,3,2,3,3,4,0,1,1,0,2,4,7,2,2,4,3,3,3,1,3,4,1,3,0,5,7,6,2,2,3,3,1,6,3,0,0,0,7,1,5,3,4,3,5,2,3,2,7,3,3,11,0,4,6,6,1,5,3,6,4,6,1,0,4,5,0,1,3,7,2,1,5,6,3,6,2,3,1,1,8,3,0,3,3,3,4,3,3,6,5,3,2,3,2,1,6,0,2,10,5,4,8,6,5,1,3,3,9,6,6,6,3,2,5,8,9,3,2,1,0,1,7,4,3,14,6,2,0,4,3,14,7,8,2,6,1,0,5,5,1,4,2,3,6,7,3,2,4
U3403701330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,2,1,0,0
U3403701360,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,2,0,0,0,0,1,1,2,3,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,1,0,0,4,3,2,0,0,0,0,1,1,0,0,0
U3403707300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U3403709160,0,3,3,4,5,5,2,3,5,5,5,6,4,1,0,1,3,3,3,6,1,1,1,0,0,3,0,1,0,0,0,0,5,1,1,1,1,1,3,2,1,0,1,1,3,2,2,1,0,0,1,1,2,10,4,0,2,4,2,1,2,1,2,2,1,4,5,3,2,2,3,1,2,4,3,1,1,3,2,2,1,3,0,1,1,1,0,0,0,3,0,0,0,0,4,2,0,1,2,0,3,6,4,1,0,0,0,0,2,3,0,1,0,0,0,3,1,1,1,1,0,3,4,3,0,0,0,0,0,0,2,0,2,2,4,5,8,7,3,1,2,1,10,19,18,24,4,1,4,3,14,13,3,2,2,2,5,10,7,2,10,4,5,5,19,21,3,2,2,5,6,16,12,1,4,2,3,2,9,6,2,1,0,9,15,19,14,8,6,6,11,6,11,19,2,4,2,4,2,12,6,1,0,2,1,6,8,12,4,0,4,6,14,21,18,5,5,3,11,7,25,18,9,0,0,1,9,21,15,3,4,4,1,11,14,15,4,3,4,4,5,11,7,8,14,9,10,10,27,29,18,2,0,3,11,14,10,4,1,1,0,3,9,6,0,1,1,2,8,12,2,2,0
U3403724810,12,0,1,0,2,3,1,0,0,1,0,3,1,0,1,0,5,0,1,1,1,2,0,0,2,2,1,0,0,1,3,1,2,0,2,0,0,0,2,0,0,3,0,2,0,3,2,9,8,3,1,3,3,2,1,0,0,1,3,0,5,0,1,0,0,2,1,1,0,1,0,0,0,2,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,3,4,2,1,0,0,0,2,1,0,2,2,0,1,4,0,0,1,0,3,0,2,0,0,0,2,4,5,3,0,0,0,1,0,1,0,1,5,0,2,2,4,3,2,0,3,1,3,6,17,6,2,3,4,2,2,3,1,0,1,4,1,11,5,0,0,3,6,6,11,1,0,1,4,4,9,7,2,1,5,4,5,1,5,4,1,5,5,5,7,22,10,3,3,3,8,4,12,2,2,1,2,6,6,14,9,3,1,3,6,8,26,3,2,2,1,5,13,11,3,2,1,6,4,9,14,0,1,8,7,11,9,35,4,2,3,12,11,11,22,4,3,4,1,7,4,9,6,2,2,4,7,8,18,23,4,2,3,10,7,6,3,0,0,0,0,6,5,0,1,2,1,8,4,3,2,0
U3403724930,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,2,0,2,1,7,3,3,6,1,0,0,2,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,2,3,1,0,0,2,0,3,1,0,0,0,2,1,1,1,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,1,2,1,0,3,1,1,1,2,0,3,2,1,0,0,0,1,0,0,0,0,1,4,1,2,0,0,0,0,4,5,0,0,2,1,1,0,0,1,1,0,1,2,5,2,1,2,2,0,2,0,0,0,0,1,2,0,0,1,1,1,0,0,5,2,6,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1
U3403725140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
U3403727420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,1,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,2,3,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0
U3403729220,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
U3403729490,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,2,1,0,2,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,3,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,1,2,0,0,0,1,2,1,0,0,0,2,4,4,9,0,1,0,0,2,1,3,1,0,1,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,1,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,2,0,0,2,2,1,3,6,5,2,1,2,3,2,2,5,1,3,2,2,2,2,1,1,2,1,1,5,2,2,2,4,1,1,2,4,7,2,0,1,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1
U3403729850,1,0,1,2,3,0,0,0,0,2,2,2,0,1,0,1,0,0,1,0,0,0,2,2,7,9,0,1,0,0,4,1,2,1,2,0,0,2,2,3,0,1,0,0,4,11,12,9,7,13,18,12,9,9,0,1,2,0,1,1,7,3,1,0,0,2,5,7,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,1,4,1,0,0,0,3,3,3,2,4,5,6,5,1,0,4,5,6,4,1,0,3,4,1,2,1,1,3,3,2,0,5,4,4,3,4,1,1,2,2,2,2,3,4,7,8,8,2,4,2,2,4,3,1,1,2,0,4,3,4,6,7,3,7,9,12,0,0,0,5,2,1,1,0,0,0,0,1,0,0,1,2,2,3,4,0,0,2,0,1,1,1,0,0
U3403732910,0,0,2,0,0,1,1,1,1,0,0,1,2,0,1,0,0,3,2,1,1,0,1,0,0,0,2,0,0,0,0,1,2,1,1,0,1,2,1,2,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,1,0,1,2,1,1,1,1,8,1,1,2,3,4,2,4,3,2,1,2,3,1,1,2,3,1,2,4,9,11,2,2,4,4,10,4,7,1,2,4,1,4,2,6,5,4,4,1,3,5,7,1,1,1,8,6,3,4,2,0,0,0,0,4,8,3,2,2,3,2,4,6,0,3,1,7,14,14,14,5,2,4,8,6,8,8,1,1,2,2,2,1,4,0,5,3,5,3,13,4,3,4,5,7,5,10,4,4,1,1,1,1,4,6,3,3,2,12,0,6,7,7,1,0,1,0,4,9,4,2,1,1,2,1,1,0,0,2,1,1,5,6,2,3
U3403737440,6,3,4,4,2,3,6,7,2,2,3,5,3,2,2,4,3,4,3,8,2,3,4,6,2,1,4,0,4,7,3,0,7,0,3,0,3,0,0,1,2,3,2,3,6,7,4,6,5,8,1,3,2,3,0,3,3,5,5,2,4,3,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,2,0,0,0,1,0,4,1,0,1,0,0,2,2,0,1,0,0,1,3,3,1,0,0,1,1,0,5,1,0,0,0,2,1,4,1,0,0,3,3,0,8,2,1,1,1,1,2,6,0,1,0,1,4,0,3,0,0,1,1,3,1,2,1,1,0,0,2,7,7,3,1,1,3,0,2,7,0,7,0,8,8,1,9,1,1,2,2,2,2,6,0,0,0,0,1,1,3,1,0,0,2,1,3,3,8,0,0,0,3,3,3,0,0,0,1,0,2,1,0,1,0,0,0,6,1,1,0
U3403747430,0,0,0,2,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,4,0,0,0,2,1,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,2,0,0,0,2,1,2,0,0,1,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,1,0,0,0,2,0,1,0,0,0,0,7,10,4,5,5,4,5,4,4,5,3,3,3,6,7,7,4,3,3,3,5,9,2,1,4,1,1,3,2,6,2,7,1,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,7,5,2,0,0,0,0,0,0,0,1,1,2,0,0,3,1,0,0,1,2,6,3,2,2,4,1,3,4,2,1,5,2,4,3,2,4,2,2,1,3,2,5,6,1,0,1,2,2,4,6,4,0,1,0,1,2,7,0,0,2,1,1,6,2,0,0,0,1,0,0,4,1,0
U3403751930,1,1,1,3,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,3,1,1,1,0,3,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,0,3,2,1,0,0,0,2,0,0,0,1,1,2,1,2,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,3,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,1,2,0,0,1,1,2,2,2,3,1,1,9,6,1,1,1,2,1,2,2,2,5,3,0,0,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,1,1,2,0,0,1,1,4,0,0
U3403754660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
U3403765700,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,3,1,1,1,0,0,0,2,0,0,0,0,1,1,2,1,0,1,1,0,3,3,1,1,1,1,0,0,3,3,0,0,0,0,1,3,0,0,0,2,0,1,2,1,0,0,0,0,0,8,0,0,0,0,0,1,0,1,0,1,1,2,4,3,2,1,0,0,3,1,2,0,0,1,3,1,4,2,2,1,0,1,1,5,4,0,0,0,0,0,4,5,0,1,2,3,3,2,3,5,0,1,1,1,8,8,4,0,0,1,5,2,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0
U3403769690,7,2,0,0,0,2,0,0,0,0,1,2,0,1,0,2,7,8,5,3,1,0,2,1,5,1,0,0,0,0,3,41,10,0,0,0,0,4,1,0,0,0,0,0,0,4,3,1,0,1,5,3,8,1,0,0,1,0,0,2,4,0,0,0,3,2,3,0,2,0,0,2,3,7,2,4,0,0,5,0,4,2,4,2,1,2,2,2,0,0,0,0,2,1,1,1,2,1,0,0,1,3,0,0,0,0,1,3,0,3,2,1,2,1,2,5,5,3,0,1,0,0,3,0,2,1,0,1,2,2,0,0,1,3,1,7,8,5,0,0,2,3,2,12,9,10,4,0,1,4,8,10,2,1,2,5,14,6,5,0,2,1,3,4,5,10,4,2,2,4,4,4,6,0,0,4,10,6,5,1,5,1,4,11,4,9,12,4,2,3,1,5,7,1,1,2,2,4,18,7,4,2,1,1,12,12,2,12,3,1,2,4,4,19,7,2,3,5,3,5,10,4,0,2,2,7,6,10,5,1,4,5,5,6,4,8,5,5,0,8,9,4,7,3,1,1,11,6,10,15,6,2,1,1,5,3,4,0,0,0,2,0,8,6,0,0,0,4,4,0,5,2,0
U3403770380,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
U3403770890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,1,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
